conversion_id,click_id,campaign_id,campaign_name,conversion_method,country,city,isp,goal_id,goal_name,txn_id,device_id,p1,p2,p3,p4,p5,click_device,status,created,sale_amount,currency,payout,conv_request_ip,payout_in_campaign_currency,payout_in_user_currency,sale_amount_in_campaign_currency,sale_amount_in_user_currency,campaign_currency,created_date,created_time
65fd41491617123bd20adc81,65fd41491617123bd20adc80,277,Samsung,csv_upload,XX,XX,XX,,Default,12304848376,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41491617123bd20adc8a,65fd41491617123bd20adc89,277,Samsung,csv_upload,XX,XX,XX,,Default,12336071146,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd414a1617123bd20adc90,65fd414a1617123bd20adc8f,277,Samsung,csv_upload,XX,XX,XX,,Default,12009636776,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",10818.5,INR,265.053,,265.053,265.053,10818.5,10818.5,INR,2024-01-14,00:00:00
65fd414a1617123bd20adc93,65fd414a1617123bd20adc92,277,Samsung,csv_upload,XX,XX,XX,,Default,12158983975,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd417c1617123bd20ae074,65fd417c1617123bd20ae073,277,Samsung,csv_upload,XX,XX,XX,,Default,12568601783,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41ca1617123bd20ae566,65fd41c91617123bd20ae565,277,Samsung,csv_upload,XX,XX,XX,,Default,12357647680,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41ca1617123bd20ae569,65fd41ca1617123bd20ae568,277,Samsung,csv_upload,XX,XX,XX,,Default,12063261575,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41ca1617123bd20ae56c,65fd41ca1617123bd20ae56b,277,Samsung,csv_upload,XX,XX,XX,,Default,12534110526,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41ca1617123bd20ae56f,65fd41ca1617123bd20ae56e,277,Samsung,csv_upload,XX,XX,XX,,Default,12500826370,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41ca1617123bd20ae572,65fd41ca1617123bd20ae571,277,Samsung,csv_upload,XX,XX,XX,,Default,12064220140,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-14 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-14,00:00:00
65fd41511617123bd20add1a,65fd41511617123bd20add19,277,Samsung,csv_upload,XX,XX,XX,,Default,12067979680,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-16 00:00:00",10901.5,INR,267.087,,267.087,267.087,10901.5,10901.5,INR,2024-01-16,00:00:00
65fd41cf1617123bd20ae5b7,65fd41cf1617123bd20ae5b6,277,Samsung,csv_upload,XX,XX,XX,,Default,12334062390,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-16 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-16,00:00:00
65fd41d11617123bd20ae5d8,65fd41d11617123bd20ae5d7,277,Samsung,csv_upload,XX,XX,XX,,Default,12000946756,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-17 00:00:00",11390.5,INR,279.067,,279.067,279.067,11390.5,11390.5,INR,2024-01-17,00:00:00
